Transaction_ID,Customer_ID,Customer_Type,Policy_ID,Policy_Name,Product_Family,Transaction_Date,Month,Year,Quarter,Sales_Channel,Agency_ID,Bank_ID,Transaction_Type,Transaction_Detail,Payment_Cost
12811,1080,Retail,3,FUTURO PROTETTO,PROTECTION,4/6/2016,4,2016,Q2,Agency,2,,In-Force,Other Movements,754.0166081
12812,1081,CLP,14,EXTERA,INVESTMENT,4/27/2016,4,2016,Q2,Bank,,11,Existing,Existing,29422.82065
12813,1082,CLP,3,FUTURO PROTETTO,PROTECTION,4/15/2016,4,2016,Q2,Bank,,1,Existing,Existing,15227.79532
12814,1083,Retail,10,STEP BY STEP,SAVING,4/17/2016,4,2016,Q2,Agency,2,,Existing,Existing,250.5905358
12815,1084,Retail,14,EXTERA,INVESTMENT,4/23/2016,4,2016,Q2,Agency,1,,Existing,Existing,1184.596534
12816,1084,Retail,8,EKONOMIA,SAVING,4/27/2016,4,2016,Q2,Agency,2,,Existing,Existing,336.2961174
12817,1085,Retail,9,CALCOLO,SAVING,4/9/2016,4,2016,Q2,Agency,1,,Existing,Existing,283.502812
12818,1086,Retail,18,PREVIR,PREVENTION,4/21/2016,4,2016,Q2,Agency,2,,Existing,Existing,528.1183738
12819,1087,Retail,3,FUTURO PROTETTO,PROTECTION,4/12/2016,4,2016,Q2,Agency,3,,Existing,Existing,743.7118525
12820,1088,CLP,1,C.Q.S. PREMIO ANNUO,PROTECTION,4/25/2016,4,2016,Q2,Bank,,4,Existing,Existing,18311.28127
12821,1089,CLP,13,EAZY INVEST,INVESTMENT,4/12/2016,4,2016,Q2,Bank,,1,Existing,Existing,20510.90095
12822,1090,Retail,19,RENDITE,PREVENTION,4/6/2016,4,2016,Q2,Agency,1,,Existing,Existing,612.7313085
12823,1090,Retail,7,ZURICH FONTE,SAVING,4/30/2016,4,2016,Q2,Agency,1,,In-Force,Other Movements,280.1987667
12824,1091,Retail,7,ZURICH FONTE,SAVING,4/22/2016,4,2016,Q2,Agency,1,,Existing,Existing,318.2335246
12825,1092,Retail,1,C.Q.S. PREMIO ANNUO,PROTECTION,4/10/2016,4,2016,Q2,Agency,1,,Existing,Existing,608.0671133
12826,1093,CLP,8,EKONOMIA,SAVING,4/14/2016,4,2016,Q2,Bank,,4,In-Force,Other Movements,12281.03994
12827,1093,CLP,19,RENDITE,PREVENTION,4/6/2016,4,2016,Q2,Bank,,9,Existing,Existing,14883.61494
12828,1094,Retail,14,EXTERA,INVESTMENT,4/25/2016,4,2016,Q2,Agency,1,,Existing,Existing,1155.861149
12829,1095,CLP,14,EXTERA,INVESTMENT,4/14/2016,4,2016,Q2,Bank,,5,Existing,Existing,21550.56701
12830,1096,Retail,8,EKONOMIA,SAVING,4/6/2016,4,2016,Q2,Agency,5,,Existing,Existing,347.2599832
12831,1097,Retail,16,IO DECIDO DIFFERITA,PREVENTION,4/2/2016,4,2016,Q2,Agency,1,,In-Force,Other Movements,416.0081758
12832,1097,Retail,8,EKONOMIA,SAVING,4/9/2016,4,2016,Q2,Agency,2,,In-Force,Other Movements,474.4184923
12833,1098,CLP,8,EKONOMIA,SAVING,4/1/2016,4,2016,Q2,Bank,,3,Existing,Existing,16496.02037
12834,1099,Retail,19,RENDITE,PREVENTION,4/30/2016,4,2016,Q2,Agency,5,,Existing,Existing,307.2020707
12835,1099,Retail,15,MEGA TURISTA,INVESTMENT,4/2/2016,4,2016,Q2,Agency,1,,Lost,Lapse,795.1831363
12836,1100,CLP,12,DOPPIO VALORE,INVESTMENT,4/30/2016,4,2016,Q2,Bank,,1,Existing,Existing,24758.67823
12837,1101,CLP,12,DOPPIO VALORE,INVESTMENT,4/29/2016,4,2016,Q2,Bank,,2,In-Force,New Business,20949.01154
12838,1102,CLP,5,ZURICH PROTECTA,PROTECTION,4/1/2016,4,2016,Q2,Bank,,1,Existing,Existing,20801.12909
12839,1103,Retail,11,BUON COMPLEANNO,INVESTMENT,4/10/2016,4,2016,Q2,Agency,1,,Existing,Existing,670.9742212
12840,1103,Retail,3,FUTURO PROTETTO,PROTECTION,4/9/2016,4,2016,Q2,Agency,2,,In-Force,Other Movements,486.9274309
12841,1104,Retail,14,EXTERA,INVESTMENT,4/13/2016,4,2016,Q2,Agency,1,,Existing,Existing,898.6002918
12842,1105,Retail,18,PREVIR,PREVENTION,4/29/2016,4,2016,Q2,Agency,5,,Lost,Lapse,376.2514977
12843,1105,Retail,6,CAPITALE DIFFERITO,SAVING,4/9/2016,4,2016,Q2,Agency,4,,In-Force,Other Movements,370.9856149
12844,1106,Retail,3,FUTURO PROTETTO,PROTECTION,4/18/2016,4,2016,Q2,Agency,1,,Existing,Existing,384.6768832
12845,1107,Retail,11,BUON COMPLEANNO,INVESTMENT,4/26/2016,4,2016,Q2,Agency,1,,Existing,Existing,740.4180996
12846,1107,Retail,3,FUTURO PROTETTO,PROTECTION,4/5/2016,4,2016,Q2,Agency,1,,Existing,Existing,463.0050281
12847,1109,CLP,19,RENDITE,PREVENTION,4/12/2016,4,2016,Q2,Bank,,11,Existing,Existing,15158.54769
12848,1110,Retail,11,BUON COMPLEANNO,INVESTMENT,4/6/2016,4,2016,Q2,Agency,1,,Existing,Existing,691.4139471
12849,1110,Retail,19,RENDITE,PREVENTION,4/29/2016,4,2016,Q2,Agency,1,,Existing,Existing,685.5848042
12850,1113,CLP,18,PREVIR,PREVENTION,4/6/2016,4,2016,Q2,Bank,,6,Existing,Existing,17391.00904
12851,1113,CLP,14,EXTERA,INVESTMENT,4/4/2016,4,2016,Q2,Bank,,1,Existing,Existing,25537.83029
12852,1114,Retail,19,RENDITE,PREVENTION,4/19/2016,4,2016,Q2,Agency,3,,Existing,Existing,399.1992404
12853,1115,Retail,8,EKONOMIA,SAVING,4/3/2016,4,2016,Q2,Agency,1,,Existing,Existing,241.4937089
12854,1116,Retail,4,GUARDIAN PA,PROTECTION,4/24/2016,4,2016,Q2,Agency,2,,Existing,Existing,413.8233617
12855,1117,CLP,3,FUTURO PROTETTO,PROTECTION,4/27/2016,4,2016,Q2,Bank,,2,Existing,Existing,18288.33451
12856,1118,Retail,5,ZURICH PROTECTA,PROTECTION,4/15/2016,4,2016,Q2,Agency,1,,Existing,Existing,684.2985958
12857,1119,CLP,14,EXTERA,INVESTMENT,4/7/2016,4,2016,Q2,Bank,,1,Existing,Existing,21710.68917
12858,1119,CLP,9,CALCOLO,SAVING,4/27/2016,4,2016,Q2,Bank,,1,In-Force,Other Movements,12480.35414
12859,1119,CLP,16,IO DECIDO DIFFERITA,PREVENTION,4/24/2016,4,2016,Q2,Bank,,7,Existing,Existing,22394.35777
12860,1120,Retail,3,FUTURO PROTETTO,PROTECTION,4/4/2016,4,2016,Q2,Agency,1,,Existing,Existing,534.076768
12861,1121,Retail,11,BUON COMPLEANNO,INVESTMENT,4/5/2016,4,2016,Q2,Agency,1,,Existing,Existing,885.8101823
12862,1122,CLP,14,EXTERA,INVESTMENT,4/10/2016,4,2016,Q2,Bank,,1,Existing,Existing,24116.9624
12863,1123,CLP,4,GUARDIAN PA,PROTECTION,4/20/2016,4,2016,Q2,Bank,,2,Existing,Existing,19058.79957
12864,1124,CLP,19,RENDITE,PREVENTION,4/28/2016,4,2016,Q2,Bank,,2,In-Force,Other Movements,20112.36189
12865,1124,CLP,11,BUON COMPLEANNO,INVESTMENT,4/26/2016,4,2016,Q2,Bank,,1,Existing,Existing,14472.46668
12866,1125,CLP,4,GUARDIAN PA,PROTECTION,4/15/2016,4,2016,Q2,Bank,,11,Existing,Existing,15962.17394
12867,1126,Retail,6,CAPITALE DIFFERITO,SAVING,4/3/2016,4,2016,Q2,Agency,1,,Existing,Existing,380.8290011
12868,1127,CLP,3,FUTURO PROTETTO,PROTECTION,4/23/2016,4,2016,Q2,Bank,,10,In-Force,Other Movements,19386.33844
12869,1127,CLP,8,EKONOMIA,SAVING,4/3/2016,4,2016,Q2,Bank,,2,Existing,Existing,9823.595765
12870,1128,Retail,12,DOPPIO VALORE,INVESTMENT,4/13/2016,4,2016,Q2,Agency,4,,Existing,Existing,1136.543776
12871,1129,CLP,1,C.Q.S. PREMIO ANNUO,PROTECTION,4/30/2016,4,2016,Q2,Bank,,4,Existing,Existing,19486.90451
12872,1129,CLP,18,PREVIR,PREVENTION,4/13/2016,4,2016,Q2,Bank,,3,In-Force,Other Movements,16763.69288
12873,1130,CLP,4,GUARDIAN PA,PROTECTION,4/13/2016,4,2016,Q2,Bank,,1,Existing,Existing,21088.76563
12874,1131,Retail,4,GUARDIAN PA,PROTECTION,4/22/2016,4,2016,Q2,Agency,3,,Existing,Existing,419.1146162
12875,1132,CLP,14,EXTERA,INVESTMENT,4/23/2016,4,2016,Q2,Bank,,1,Existing,Existing,14956.00572
12876,1133,CLP,1,C.Q.S. PREMIO ANNUO,PROTECTION,4/15/2016,4,2016,Q2,Bank,,3,Existing,Existing,21468.11767
12877,1134,CLP,6,CAPITALE DIFFERITO,SAVING,4/30/2016,4,2016,Q2,Bank,,5,Lost,Maturity,18703.9966
12878,1135,CLP,4,GUARDIAN PA,PROTECTION,4/30/2016,4,2016,Q2,Bank,,1,Existing,Existing,15512.60701
12879,1136,Retail,12,DOPPIO VALORE,INVESTMENT,4/3/2016,4,2016,Q2,Agency,1,,Existing,Existing,926.2352955
12880,1137,CLP,8,EKONOMIA,SAVING,4/16/2016,4,2016,Q2,Bank,,10,Existing,Existing,14031.80368
12881,1138,Retail,3,FUTURO PROTETTO,PROTECTION,4/19/2016,4,2016,Q2,Agency,6,,Existing,Existing,343.7758946
12882,1139,Retail,19,RENDITE,PREVENTION,4/30/2016,4,2016,Q2,Agency,3,,Existing,Existing,370.9461886
12883,1139,Retail,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,4/29/2016,4,2016,Q2,Agency,2,,Existing,Existing,774.9634824
12884,1140,Retail,3,FUTURO PROTETTO,PROTECTION,4/9/2016,4,2016,Q2,Agency,1,,Existing,Existing,952.4073704
12885,1140,Retail,16,IO DECIDO DIFFERITA,PREVENTION,4/5/2016,4,2016,Q2,Agency,2,,Existing,Existing,306.4731594
12886,1141,Retail,3,FUTURO PROTETTO,PROTECTION,4/23/2016,4,2016,Q2,Agency,2,,Existing,Existing,577.4757727
12887,1142,Retail,6,CAPITALE DIFFERITO,SAVING,4/24/2016,4,2016,Q2,Agency,4,,Existing,Existing,320.5533856
12888,1143,CLP,6,CAPITALE DIFFERITO,SAVING,4/26/2016,4,2016,Q2,Bank,,2,In-Force,New Business,13901.79341
12889,1144,Retail,7,ZURICH FONTE,SAVING,4/1/2016,4,2016,Q2,Agency,2,,Existing,Existing,254.6033443
12890,1145,CLP,5,ZURICH PROTECTA,PROTECTION,4/11/2016,4,2016,Q2,Bank,,7,Existing,Existing,14252.95019
12891,1146,Retail,3,FUTURO PROTETTO,PROTECTION,4/5/2016,4,2016,Q2,Agency,2,,Existing,Existing,593.0466329
12892,1147,CLP,3,FUTURO PROTETTO,PROTECTION,4/11/2016,4,2016,Q2,Bank,,1,Existing,Existing,9652.101829
12893,1148,Retail,8,EKONOMIA,SAVING,4/27/2016,4,2016,Q2,Agency,5,,In-Force,Other Movements,506.7574713
12894,1149,Retail,19,RENDITE,PREVENTION,4/18/2016,4,2016,Q2,Agency,1,,Existing,Existing,401.0517829
12895,1150,Retail,4,GUARDIAN PA,PROTECTION,4/13/2016,4,2016,Q2,Agency,2,,In-Force,Other Movements,534.1699516
12896,1150,Retail,19,RENDITE,PREVENTION,4/11/2016,4,2016,Q2,Agency,3,,Existing,Existing,488.8389714
12897,1151,Retail,8,EKONOMIA,SAVING,4/3/2016,4,2016,Q2,Agency,2,,Existing,Existing,286.3972724
12898,1151,Retail,3,FUTURO PROTETTO,PROTECTION,4/4/2016,4,2016,Q2,Agency,3,,Existing,Existing,644.8749308
12899,1153,Retail,10,STEP BY STEP,SAVING,4/19/2016,4,2016,Q2,Agency,2,,Existing,Existing,488.6387298
12900,1154,Retail,8,EKONOMIA,SAVING,4/22/2016,4,2016,Q2,Agency,1,,Existing,Existing,310.276403
12901,1154,Retail,3,FUTURO PROTETTO,PROTECTION,4/18/2016,4,2016,Q2,Agency,1,,Existing,Existing,440.9114688
12902,1154,Retail,16,IO DECIDO DIFFERITA,PREVENTION,4/9/2016,4,2016,Q2,Agency,1,,In-Force,Other Movements,384.2570919
12903,1155,Retail,11,BUON COMPLEANNO,INVESTMENT,4/14/2016,4,2016,Q2,Agency,1,,Existing,Existing,1015.535134
12904,1156,CLP,16,IO DECIDO DIFFERITA,PREVENTION,4/21/2016,4,2016,Q2,Bank,,1,Existing,Existing,20275.28881
12905,1156,CLP,6,CAPITALE DIFFERITO,SAVING,4/9/2016,4,2016,Q2,Bank,,2,Existing,Existing,13956.33609
12906,1158,Retail,9,CALCOLO,SAVING,4/3/2016,4,2016,Q2,Agency,1,,Existing,Existing,269.6708722
12907,1159,CLP,4,GUARDIAN PA,PROTECTION,4/27/2016,4,2016,Q2,Bank,,9,Existing,Existing,18117.08832
12908,1160,Retail,3,FUTURO PROTETTO,PROTECTION,4/22/2016,4,2016,Q2,Agency,1,,Existing,Existing,435.3273171
12909,1162,Retail,3,FUTURO PROTETTO,PROTECTION,4/4/2016,4,2016,Q2,Agency,2,,Existing,Existing,535.4571763
12910,1163,Retail,8,EKONOMIA,SAVING,4/30/2016,4,2016,Q2,Agency,5,,Existing,Existing,392.5439774
12911,1164,Retail,19,RENDITE,PREVENTION,4/15/2016,4,2016,Q2,Agency,2,,Existing,Existing,469.9118521
12912,1165,Retail,8,EKONOMIA,SAVING,4/12/2016,4,2016,Q2,Agency,1,,Existing,Existing,261.380952
12913,1167,Retail,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,4/17/2016,4,2016,Q2,Agency,1,,Existing,Existing,490.5726017
12914,1168,Retail,19,RENDITE,PREVENTION,4/14/2016,4,2016,Q2,Agency,3,,Existing,Existing,572.0318389
12915,1169,CLP,12,DOPPIO VALORE,INVESTMENT,4/20/2016,4,2016,Q2,Bank,,2,Existing,Existing,12709.41068
12916,1170,Retail,9,CALCOLO,SAVING,4/4/2016,4,2016,Q2,Agency,4,,Existing,Existing,314.7283857
12917,1172,CLP,18,PREVIR,PREVENTION,4/4/2016,4,2016,Q2,Bank,,2,Existing,Existing,17544.58885
12918,1172,CLP,12,DOPPIO VALORE,INVESTMENT,4/25/2016,4,2016,Q2,Bank,,9,Existing,Existing,19414.84319
12919,1173,Retail,3,FUTURO PROTETTO,PROTECTION,4/18/2016,4,2016,Q2,Agency,3,,Existing,Existing,752.0302301
12920,1174,CLP,9,CALCOLO,SAVING,4/19/2016,4,2016,Q2,Bank,,1,Existing,Existing,16068.12195
12921,1174,CLP,4,GUARDIAN PA,PROTECTION,4/12/2016,4,2016,Q2,Bank,,6,Existing,Existing,9443.638188
12922,1174,CLP,11,BUON COMPLEANNO,INVESTMENT,4/20/2016,4,2016,Q2,Bank,,1,In-Force,Other Movements,25369.64265
12923,1174,CLP,18,PREVIR,PREVENTION,4/18/2016,4,2016,Q2,Bank,,1,In-Force,Other Movements,16399.11434
12924,1175,Retail,3,FUTURO PROTETTO,PROTECTION,4/7/2016,4,2016,Q2,Agency,1,,Existing,Existing,594.3788358
12925,1176,Retail,19,RENDITE,PREVENTION,4/27/2016,4,2016,Q2,Agency,4,,Existing,Existing,488.98708
12926,1176,Retail,3,FUTURO PROTETTO,PROTECTION,4/30/2016,4,2016,Q2,Agency,1,,Existing,Existing,463.656105
12927,1177,CLP,14,EXTERA,INVESTMENT,4/5/2016,4,2016,Q2,Bank,,6,Existing,Existing,18623.19511
12928,1178,Retail,8,EKONOMIA,SAVING,4/9/2016,4,2016,Q2,Agency,2,,Existing,Existing,396.574893
12929,1178,Retail,1,C.Q.S. PREMIO ANNUO,PROTECTION,4/7/2016,4,2016,Q2,Agency,2,,Existing,Existing,472.5527438
12930,1179,CLP,12,DOPPIO VALORE,INVESTMENT,4/12/2016,4,2016,Q2,Bank,,11,Existing,Existing,22844.45538
12931,1180,CLP,3,FUTURO PROTETTO,PROTECTION,4/23/2016,4,2016,Q2,Bank,,2,Existing,Existing,12279.511
12932,1182,Retail,4,GUARDIAN PA,PROTECTION,4/16/2016,4,2016,Q2,Agency,3,,Existing,Existing,679.923892
12933,1182,Retail,12,DOPPIO VALORE,INVESTMENT,4/23/2016,4,2016,Q2,Agency,2,,Lost,Claim,1133.928987
12934,1183,CLP,8,EKONOMIA,SAVING,4/12/2016,4,2016,Q2,Bank,,1,Existing,Existing,14455.75568
12935,1185,Retail,8,EKONOMIA,SAVING,4/4/2016,4,2016,Q2,Agency,2,,Existing,Existing,258.0831667
12936,1186,Retail,3,FUTURO PROTETTO,PROTECTION,4/25/2016,4,2016,Q2,Agency,5,,Existing,Existing,617.6943444
12937,1187,Retail,6,CAPITALE DIFFERITO,SAVING,4/19/2016,4,2016,Q2,Agency,6,,In-Force,Other Movements,262.3864887
12938,1187,Retail,19,RENDITE,PREVENTION,4/28/2016,4,2016,Q2,Agency,1,,Existing,Existing,505.3772346
12939,1188,Retail,8,EKONOMIA,SAVING,4/11/2016,4,2016,Q2,Agency,4,,Existing,Existing,335.8318358
12940,1189,Retail,3,FUTURO PROTETTO,PROTECTION,4/18/2016,4,2016,Q2,Agency,2,,Existing,Existing,600.0891546
12941,1190,Retail,9,CALCOLO,SAVING,4/12/2016,4,2016,Q2,Agency,1,,Existing,Existing,283.9325481
12942,1190,Retail,11,BUON COMPLEANNO,INVESTMENT,4/26/2016,4,2016,Q2,Agency,1,,Existing,Existing,1027.795097
12943,1191,CLP,18,PREVIR,PREVENTION,4/13/2016,4,2016,Q2,Bank,,1,Existing,Existing,21452.22263
12944,1192,Retail,3,FUTURO PROTETTO,PROTECTION,4/24/2016,4,2016,Q2,Agency,1,,Existing,Existing,532.8821383
12945,1193,Retail,3,FUTURO PROTETTO,PROTECTION,4/9/2016,4,2016,Q2,Agency,5,,Existing,Existing,787.5457823
12946,1193,Retail,11,BUON COMPLEANNO,INVESTMENT,4/28/2016,4,2016,Q2,Agency,1,,In-Force,Other Movements,1073.532634
12947,1193,Retail,9,CALCOLO,SAVING,4/3/2016,4,2016,Q2,Agency,2,,Existing,Existing,448.8262732
12948,1194,CLP,13,EAZY INVEST,INVESTMENT,4/10/2016,4,2016,Q2,Bank,,2,Existing,Existing,19048.76792
12949,1194,CLP,3,FUTURO PROTETTO,PROTECTION,4/23/2016,4,2016,Q2,Bank,,1,Existing,Existing,19900.62385
12950,1195,CLP,4,GUARDIAN PA,PROTECTION,4/17/2016,4,2016,Q2,Bank,,11,Existing,Existing,19112.40562
12951,1196,Retail,8,EKONOMIA,SAVING,4/29/2016,4,2016,Q2,Agency,1,,Existing,Existing,307.7781337
12952,1198,CLP,4,GUARDIAN PA,PROTECTION,4/18/2016,4,2016,Q2,Bank,,1,Existing,Existing,18628.11809
12953,1198,CLP,12,DOPPIO VALORE,INVESTMENT,4/16/2016,4,2016,Q2,Bank,,1,In-Force,Other Movements,17394.87505
12954,1199,CLP,13,EAZY INVEST,INVESTMENT,4/11/2016,4,2016,Q2,Bank,,2,Existing,Existing,20666.99805
12955,1200,CLP,13,EAZY INVEST,INVESTMENT,4/30/2016,4,2016,Q2,Bank,,5,Existing,Existing,15837.47484
12956,1200,CLP,4,GUARDIAN PA,PROTECTION,4/6/2016,4,2016,Q2,Bank,,1,Existing,Existing,17230.19551
12957,1201,Retail,3,FUTURO PROTETTO,PROTECTION,4/10/2016,4,2016,Q2,Agency,2,,Existing,Existing,475.5805529
12958,1202,Retail,19,RENDITE,PREVENTION,4/16/2016,4,2016,Q2,Agency,2,,In-Force,Other Movements,515.8320899
12959,1203,CLP,4,GUARDIAN PA,PROTECTION,4/19/2016,4,2016,Q2,Bank,,3,Existing,Existing,13011.51657
12960,1203,CLP,11,BUON COMPLEANNO,INVESTMENT,4/6/2016,4,2016,Q2,Bank,,6,Existing,Existing,20251.43696
12961,1204,CLP,11,BUON COMPLEANNO,INVESTMENT,4/9/2016,4,2016,Q2,Bank,,2,Existing,Existing,26257.11744
12962,1205,CLP,8,EKONOMIA,SAVING,4/5/2016,4,2016,Q2,Bank,,5,In-Force,Other Movements,14388.18765
12963,1205,CLP,14,EXTERA,INVESTMENT,4/20/2016,4,2016,Q2,Bank,,7,Existing,Existing,18991.57588
12964,1206,CLP,3,FUTURO PROTETTO,PROTECTION,4/24/2016,4,2016,Q2,Bank,,2,Existing,Existing,13804.17975
12965,1207,Retail,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,4/2/2016,4,2016,Q2,Agency,5,,Existing,Existing,617.4848469
12966,1208,Retail,3,FUTURO PROTETTO,PROTECTION,4/28/2016,4,2016,Q2,Agency,2,,Existing,Existing,522.181492
12967,1208,Retail,14,EXTERA,INVESTMENT,4/6/2016,4,2016,Q2,Agency,1,,Existing,Existing,844.3543533
12968,1209,Retail,19,RENDITE,PREVENTION,4/25/2016,4,2016,Q2,Agency,5,,Existing,Existing,365.4785535
12969,1210,Retail,11,BUON COMPLEANNO,INVESTMENT,4/28/2016,4,2016,Q2,Agency,4,,Existing,Existing,1325.309177
12970,1211,Retail,8,EKONOMIA,SAVING,4/29/2016,4,2016,Q2,Agency,1,,Existing,Existing,335.3287418
12971,1212,CLP,8,EKONOMIA,SAVING,4/26/2016,4,2016,Q2,Bank,,8,Existing,Existing,18691.88715
12972,1213,Retail,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,4/25/2016,4,2016,Q2,Agency,2,,Existing,Existing,572.7527132
12973,1213,Retail,15,MEGA TURISTA,INVESTMENT,4/17/2016,4,2016,Q2,Agency,2,,Existing,Existing,982.7622348
12974,1215,Retail,3,FUTURO PROTETTO,PROTECTION,4/1/2016,4,2016,Q2,Agency,1,,Existing,Existing,591.7518284
12975,1216,Retail,6,CAPITALE DIFFERITO,SAVING,4/15/2016,4,2016,Q2,Agency,6,,Existing,Existing,364.9119576
12976,1216,Retail,3,FUTURO PROTETTO,PROTECTION,4/4/2016,4,2016,Q2,Agency,3,,Existing,Existing,450.8023162
12977,1217,Retail,3,FUTURO PROTETTO,PROTECTION,4/16/2016,4,2016,Q2,Agency,3,,Existing,Existing,525.9346346
12978,1218,CLP,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,4/8/2016,4,2016,Q2,Bank,,11,Existing,Existing,14230.32511
12979,1219,Retail,19,RENDITE,PREVENTION,4/11/2016,4,2016,Q2,Agency,6,,In-Force,Other Movements,322.4560161
12980,1219,Retail,3,FUTURO PROTETTO,PROTECTION,4/15/2016,4,2016,Q2,Agency,1,,Lost,Lapse,748.9265156
12981,1220,Retail,8,EKONOMIA,SAVING,4/11/2016,4,2016,Q2,Agency,2,,Existing,Existing,335.1830237
12982,1221,CLP,6,CAPITALE DIFFERITO,SAVING,4/13/2016,4,2016,Q2,Bank,,10,Existing,Existing,10695.45356
12983,1222,CLP,3,FUTURO PROTETTO,PROTECTION,4/8/2016,4,2016,Q2,Bank,,2,Existing,Existing,18485.17207
12984,1224,Retail,11,BUON COMPLEANNO,INVESTMENT,4/21/2016,4,2016,Q2,Agency,6,,In-Force,Other Movements,1326.889163
12985,1226,Retail,18,PREVIR,PREVENTION,4/27/2016,4,2016,Q2,Agency,1,,Existing,Existing,512.2707146
12986,1226,Retail,3,FUTURO PROTETTO,PROTECTION,4/20/2016,4,2016,Q2,Agency,2,,Lost,Maturity,638.9131348
12987,1227,Retail,13,EAZY INVEST,INVESTMENT,4/3/2016,4,2016,Q2,Agency,4,,Existing,Existing,1264.727374
12988,1229,Retail,1,C.Q.S. PREMIO ANNUO,PROTECTION,4/26/2016,4,2016,Q2,Agency,1,,Existing,Existing,617.9192721
12989,1230,Retail,1,C.Q.S. PREMIO ANNUO,PROTECTION,4/11/2016,4,2016,Q2,Agency,1,,Existing,Existing,445.4623061
12990,1230,Retail,11,BUON COMPLEANNO,INVESTMENT,4/1/2016,4,2016,Q2,Agency,2,,Existing,Existing,625.9776606
12991,1231,Retail,18,PREVIR,PREVENTION,4/16/2016,4,2016,Q2,Agency,2,,Existing,Existing,570.0216898
12992,1232,CLP,14,EXTERA,INVESTMENT,4/15/2016,4,2016,Q2,Bank,,10,Existing,Existing,22919.53405
12993,1232,CLP,6,CAPITALE DIFFERITO,SAVING,4/25/2016,4,2016,Q2,Bank,,11,Lost,Lapse,17319.54825
12994,1233,CLP,16,IO DECIDO DIFFERITA,PREVENTION,4/15/2016,4,2016,Q2,Bank,,2,Lost,Maturity,23751.14965
12995,1233,CLP,11,BUON COMPLEANNO,INVESTMENT,4/26/2016,4,2016,Q2,Bank,,4,In-Force,Other Movements,26797.40535
12996,1234,CLP,3,FUTURO PROTETTO,PROTECTION,4/19/2016,4,2016,Q2,Bank,,10,Existing,Existing,17245.84649
12997,1236,Retail,3,FUTURO PROTETTO,PROTECTION,4/27/2016,4,2016,Q2,Agency,1,,Existing,Existing,329.0740599
12998,1237,Retail,17,OPZIONE RENDITA,PREVENTION,4/4/2016,4,2016,Q2,Agency,2,,In-Force,Other Movements,413.5986569
12999,1238,CLP,7,ZURICH FONTE,SAVING,4/25/2016,4,2016,Q2,Bank,,10,Existing,Existing,13648.17424
13000,1239,Retail,8,EKONOMIA,SAVING,4/15/2016,4,2016,Q2,Agency,5,,Lost,Maturity,336.9830693
13001,1240,CLP,8,EKONOMIA,SAVING,4/9/2016,4,2016,Q2,Bank,,2,Existing,Existing,15121.99302
13002,1241,Retail,12,DOPPIO VALORE,INVESTMENT,4/5/2016,4,2016,Q2,Agency,3,,Existing,Existing,504.3238464
13003,1242,Retail,16,IO DECIDO DIFFERITA,PREVENTION,4/18/2016,4,2016,Q2,Agency,2,,Existing,Existing,566.8416989
13004,1243,CLP,14,EXTERA,INVESTMENT,4/24/2016,4,2016,Q2,Bank,,10,Existing,Existing,22443.26499
13005,1244,Retail,8,EKONOMIA,SAVING,4/22/2016,4,2016,Q2,Agency,1,,Existing,Existing,302.0890383
13006,1245,Retail,19,RENDITE,PREVENTION,4/28/2016,4,2016,Q2,Agency,1,,Existing,Existing,400.0695489
13007,1245,Retail,3,FUTURO PROTETTO,PROTECTION,4/4/2016,4,2016,Q2,Agency,3,,Existing,Existing,703.2336253
13008,1245,Retail,14,EXTERA,INVESTMENT,4/19/2016,4,2016,Q2,Agency,1,,In-Force,Other Movements,1057.769572
13009,1246,Retail,7,ZURICH FONTE,SAVING,4/7/2016,4,2016,Q2,Agency,4,,Existing,Existing,405.9684463
13010,1247,CLP,11,BUON COMPLEANNO,INVESTMENT,4/15/2016,4,2016,Q2,Bank,,8,Existing,Existing,21691.33921
13011,1248,Retail,3,FUTURO PROTETTO,PROTECTION,4/28/2016,4,2016,Q2,Agency,1,,Lost,Maturity,565.6291155
13012,1249,Retail,18,PREVIR,PREVENTION,4/26/2016,4,2016,Q2,Agency,4,,Existing,Existing,381.3941377
13013,1250,Retail,18,PREVIR,PREVENTION,4/19/2016,4,2016,Q2,Agency,1,,Existing,Existing,462.8542545
13014,1251,Retail,4,GUARDIAN PA,PROTECTION,4/9/2016,4,2016,Q2,Agency,2,,Existing,Existing,590.3220043
13015,1253,Retail,19,RENDITE,PREVENTION,4/5/2016,4,2016,Q2,Agency,1,,Existing,Existing,353.7185886
13016,1254,Retail,3,FUTURO PROTETTO,PROTECTION,4/11/2016,4,2016,Q2,Agency,2,,Existing,Existing,494.4532873
13017,1255,Retail,19,RENDITE,PREVENTION,4/25/2016,4,2016,Q2,Agency,3,,Existing,Existing,474.0332086
13018,1256,Retail,3,FUTURO PROTETTO,PROTECTION,4/26/2016,4,2016,Q2,Agency,4,,Existing,Existing,579.2855448
